constituency_name,biggest,share,majority,category
Sheffield Central,Non-religious,0.5082894103330043,True,Non-religious majority
Sheffield Hallam,Non-religious,0.48776042596218144,False,Non-religious plurality
Sheffield Heeley,Non-religious,0.49331946625604584,False,Non-religious plurality
Sheffield South East,Non-religious,0.4246262183964172,False,Non-religious plurality
Sherwood Forest,Non-religious,0.4954924745169891,False,Non-religious plurality
Shipley,Non-religious,0.4415906915305097,False,Non-religious plurality
Shrewsbury,Christian,0.4758315737006108,False,Christian plurality
Sittingbourne and Sheppey,Non-religious,0.49196964662286347,False,Non-religious plurality
Skipton and Ripon,Christian,0.527441152360459,True,Christian majority
Sleaford and North Hykeham,Christian,0.4965808040881557,False,Christian plurality
Slough,Muslim,0.32218528909617017,False,Muslim plurality
Smethwick,Christian,0.3275070418637977,False,Christian plurality
Solihull West and Shirley,Christian,0.46726369097353193,False,Christian plurality
South Basildon and East Thurrock,Christian,0.451447928798331,False,Christian plurality
South Cambridgeshire,Non-religious,0.44157326307547806,False,Non-religious plurality
South Cotswolds,Christian,0.5064631847887259,True,Christian majority
South Derbyshire,Non-religious,0.4646483008278371,False,Non-religious plurality
South Devon,Non-religious,0.4718537359506408,False,Non-religious plurality
South Dorset,Non-religious,0.46738250087681477,False,Non-religious plurality
South East Cornwall,Non-religious,0.47183922153099694,False,Non-religious plurality
South Holland and The Deepings,Christian,0.5474077757128263,True,Christian majority
South Leicestershire,Non-religious,0.47363138048856623,False,Non-religious plurality
South Norfolk,Non-religious,0.4902873030069095,False,Non-religious plurality
South Northamptonshire,Christian,0.4763192074055534,False,Christian plurality
South Ribble,Christian,0.5933436805783652,True,Christian majority
South Shields,Christian,0.47360326477355247,False,Christian plurality
South Shropshire,Christian,0.558773007312369,True,Christian majority
South Suffolk,Christian,0.4638889555223409,False,Christian plurality
South West Devon,Non-religious,0.4670939294264384,False,Non-religious plurality
South West Hertfordshire,Christian,0.45037512081895353,False,Christian plurality
South West Norfolk,Christian,0.4672952859342439,False,Christian plurality
South West Wiltshire,Non-religious,0.46487373834927903,False,Non-religious plurality
Southampton Itchen,Non-religious,0.4895016504975909,False,Non-religious plurality
Southampton Test,Non-religious,0.4357681828198277,False,Non-religious plurality
Southend East and Rochford,Non-religious,0.4894154246673514,False,Non-religious plurality
Southend West and Leigh,Non-religious,0.4797988479018628,False,Non-religious plurality
Southgate and Wood Green,Christian,0.4319782555039866,False,Christian plurality
Southport,Christian,0.5606903420183105,True,Christian majority
Spelthorne,Christian,0.48015004954635776,False,Christian plurality
Spen Valley,Christian,0.4400327882032561,False,Christian plurality
St Albans,Christian,0.4189847124639816,False,Christian plurality
St Austell and Newquay,Non-religious,0.5149605021135425,True,Non-religious majority
St Helens North,Christian,0.5844272792401931,True,Christian majority
St Helens South and Whiston,Christian,0.589392656559662,True,Christian majority
St Ives,Non-religious,0.4917967980391734,False,Non-religious plurality
St Neots and Mid Cambridgeshire,Non-religious,0.49336517505629646,False,Non-religious plurality
Stafford,Christian,0.4928367416048476,False,Christian plurality
Staffordshire Moorlands,Christian,0.5552211353686284,True,Christian majority
Stalybridge and Hyde,Non-religious,0.44425991597980447,False,Non-religious plurality
Stevenage,Non-religious,0.47052360477762634,False,Non-religious plurality
Stockport,Non-religious,0.4680906296543633,False,Non-religious plurality
Stockton North,Non-religious,0.4536779448692335,False,Non-religious plurality
Stockton West,Christian,0.5218056641620141,True,Christian majority
Stoke-on-Trent Central,Non-religious,0.4141180157763301,False,Non-religious plurality
Stoke-on-Trent North,Christian,0.4405227025322908,False,Christian plurality
Stoke-on-Trent South,Christian,0.4936479094184861,False,Christian plurality
"Stone, Great Wyrley and Penkridge",Christian,0.5464305143103919,True,Christian majority
Stourbridge,Christian,0.4463104068552628,False,Christian plurality
Stratford and Bow,Muslim,0.3275153600054899,False,Muslim plurality
Stratford-on-Avon,Christian,0.5376912947292735,True,Christian majority
Streatham and Croydon North,Christian,0.44659054394600334,False,Christian plurality
Stretford and Urmston,Christian,0.43075880160003566,False,Christian plurality
Stroud,Non-religious,0.48513714763572274,False,Non-religious plurality
Suffolk Coastal,Non-religious,0.46145054875355374,False,Non-religious plurality
Sunderland Central,Christian,0.49120737942296877,False,Christian plurality
Surrey Heath,Christian,0.46993758823898973,False,Christian plurality
Sussex Weald,Non-religious,0.4602125139172179,False,Non-religious plurality
Sutton Coldfield,Christian,0.49699337536438193,False,Christian plurality
Sutton and Cheam,Christian,0.42915688513614614,False,Christian plurality
Swansea West,Non-religious,0.5068606354293782,True,Non-religious majority
Swindon North,Non-religious,0.4611230169132368,False,Non-religious plurality
Swindon South,Christian,0.4429117307149116,False,Christian plurality
Tamworth,Christian,0.46953185120274266,False,Christian plurality
Tatton,Christian,0.5179598616301614,True,Christian majority
Taunton and Wellington,Non-religious,0.46166788486398824,False,Non-religious plurality
Telford,Non-religious,0.4796977427971392,False,Non-religious plurality
Tewkesbury,Christian,0.4734750216289106,False,Christian plurality
The Wrekin,Christian,0.48881744941052,False,Christian plurality
Thirsk and Malton,Christian,0.5504329637261549,True,Christian majority
Thornbury and Yate,Non-religious,0.4826229365571657,False,Non-religious plurality
Thurrock,Christian,0.49403062041910817,False,Christian plurality
Tipton and Wednesbury,Christian,0.41782626180554117,False,Christian plurality
Tiverton and Minehead,Christian,0.4682816256177629,False,Christian plurality
Tonbridge,Christian,0.46698019679331976,False,Christian plurality
Tooting,Non-religious,0.3892852079899399,False,Non-religious plurality
Torbay,Non-religious,0.4682209344031303,False,Non-religious plurality
Torfaen,Non-religious,0.5402749593699672,True,Non-religious majority
Torridge and Tavistock,Christian,0.46219916708952086,False,Christian plurality
Tottenham,Christian,0.3953082567500649,False,Christian plurality
Truro and Falmouth,Non-religious,0.5111569489316855,True,Non-religious majority
Tunbridge Wells,Christian,0.4609927836723438,False,Christian plurality
Twickenham,Christian,0.42119162524883635,False,Christian plurality
Tynemouth,Non-religious,0.49744463404991013,False,Non-religious plurality
Uxbridge and South Ruislip,Christian,0.4079430602038762,False,Christian plurality
Vale of Glamorgan,Non-religious,0.5233202506708121,True,Non-religious majority
Vauxhall and Camberwell Green,Christian,0.4348170500532747,False,Christian plurality
Wakefield and Rothwell,Christian,0.4244017266245676,False,Christian plurality
Wallasey,Christian,0.48471422644783746,False,Christian plurality
Walsall and Bloxwich,Christian,0.35186644062426264,False,Christian plurality
Walthamstow,Christian,0.33161563065671146,False,Christian plurality
Warrington North,Christian,0.534406135005483,True,Christian majority
Warrington South,Christian,0.5341354132391625,True,Christian majority
Warwick and Leamington,Non-religious,0.4371285630374924,False,Non-religious plurality
Washington and Gateshead South,Christian,0.4802762071329065,False,Christian plurality
Watford,Christian,0.4218575751491393,False,Christian plurality
Waveney Valley,Christian,0.4757617435705305,False,Christian plurality
Weald of Kent,Christian,0.5054284371812764,True,Christian majority
Wellingborough and Rushden,Non-religious,0.45500563649983644,False,Non-religious plurality
Wells and Mendip Hills,Christian,0.47422347837933326,False,Christian plurality
Welwyn Hatfield,Christian,0.4416749035468981,False,Christian plurality
West Bromwich,Christian,0.36757351348474754,False,Christian plurality
West Dorset,Christian,0.4973324024361725,False,Christian plurality
West Ham and Beckton,Christian,0.43208901605086547,False,Christian plurality
West Lancashire,Christian,0.5710389807063181,True,Christian majority
West Suffolk,Non-religious,0.4586275437785636,False,Non-religious plurality
West Worcestershire,Christian,0.5155571198464821,True,Christian majority
Westmorland and Lonsdale,Christian,0.523807055297685,True,Christian majority
Weston-super-Mare,Non-religious,0.5005640436839023,True,Non-religious majority
Wetherby and Easingwold,Christian,0.5566358995848297,True,Christian majority
Whitehaven and Workington,Christian,0.6027720909030003,True,Christian majority
Widnes and Halewood,Christian,0.6125626560989949,True,Christian majority
Wigan,Christian,0.6025716143366988,True,Christian majority
Wimbledon,Christian,0.44100019823955966,False,Christian plurality
Winchester,Christian,0.45731273352231877,False,Christian plurality
Windsor,Christian,0.4535825507402955,False,Christian plurality
Wirral West,Christian,0.5759084186455045,True,Christian majority
Witham,Non-religious,0.46716825413904634,False,Non-religious plurality
Witney,Christian,0.47664808556466154,False,Christian plurality
Woking,Christian,0.4485832830948899,False,Christian plurality
Wokingham,Christian,0.44804997719860346,False,Christian plurality
Wolverhampton North East,Christian,0.457992642062983,False,Christian plurality
Wolverhampton South East,Christian,0.3906392437583098,False,Christian plurality
Wolverhampton West,Christian,0.39215134289689135,False,Christian plurality
Worcester,Christian,0.4558324446945172,False,Christian plurality
Worsley and Eccles,Christian,0.507604810859361,True,Christian majority
Worthing West,Non-religious,0.4693185708598172,False,Non-religious plurality
Wrexham,Christian,0.47637657449398496,False,Christian plurality
Wycombe,Christian,0.3755227319489144,False,Christian plurality
Wyre Forest,Christian,0.4985508604522379,False,Christian plurality
Wythenshawe and Sale East,Christian,0.4491925102209661,False,Christian plurality
Yeovil,Christian,0.4888820818509083,False,Christian plurality
Ynys Môn,Christian,0.48345991726378146,False,Christian plurality
York Central,Non-religious,0.5438635254021936,True,Non-religious majority
York Outer,Christian,0.4810147313655797,False,Christian plurality
Aberdeen North,Non-religious,0.6041872995003128,True,Non-religious majority
Aberdeen South,Non-religious,0.5832702327248439,True,Non-religious majority
Aberdeenshire North and Moray East,Non-religious,0.5959084204500408,True,Non-religious majority
Airdrie and Shotts,Christian,0.5342437820854169,True,Christian majority
Alloa and Grangemouth,Non-religious,0.5957663551928587,True,Non-religious majority
Angus and Perthshire Glens,Non-religious,0.5664927354744256,True,Non-religious majority
Arbroath and Broughty Ferry,Non-religious,0.5952807001971685,True,Non-religious majority
"Argyll, Bute and South Lochaber",Non-religious,0.5090916681014671,True,Non-religious majority
"Ayr, Carrick and Cumnock",Non-religious,0.542164456053653,True,Non-religious majority
Bathgate and Linlithgow,Non-religious,0.5581521702058759,True,Non-religious majority
"Berwickshire, Roxburgh and Selkirk",Non-religious,0.5720084682794251,True,Non-religious majority
"Caithness, Sutherland and Easter Ross",Non-religious,0.5719988964141425,True,Non-religious majority
Central Ayrshire,Non-religious,0.5337196539243498,True,Non-religious majority
Coatbridge and Bellshill,Christian,0.5560865723471338,True,Christian majority
Cowdenbeath and Kirkcaldy,Non-religious,0.6338680835422073,True,Non-religious majority
Cumbernauld and Kirkintilloch,Non-religious,0.4715332120425796,False,Non-religious plurality
Dumfries and Galloway,Non-religious,0.5495879509027167,True,Non-religious majority
"Dumfriesshire, Clydesdale and Tweeddale",Non-religious,0.5531441153295941,True,Non-religious majority
Dundee Central,Non-religious,0.5564327883781636,True,Non-religious majority
Dunfermline and Dollar,Non-religious,0.6326596349294867,True,Non-religious majority
East Kilbride and Strathaven,Non-religious,0.5095711215860815,True,Non-religious majority
East Renfrewshire,Christian,0.4353082603967859,False,Christian plurality
Edinburgh East and Musselburgh,Non-religious,0.5935318005905134,True,Non-religious majority
Edinburgh North and Leith,Non-religious,0.6017686460727201,True,Non-religious majority
Edinburgh South,Non-religious,0.5743774095470817,True,Non-religious majority
Edinburgh South West,Non-religious,0.5697775727467586,True,Non-religious majority
Edinburgh West,Non-religious,0.5507106666237994,True,Non-religious majority
Falkirk,Non-religious,0.5601780855647118,True,Non-religious majority
Glasgow East,Christian,0.40325590370026276,False,Christian plurality
Glasgow North,Non-religious,0.5029075978608569,True,Non-religious majority
Glasgow North East,Christian,0.4313726907709568,False,Christian plurality
Glasgow South,Non-religious,0.46604326345374886,False,Non-religious plurality
Glasgow South West,Non-religious,0.40053525778358257,False,Non-religious plurality
Glasgow West,Non-religious,0.5092947389574961,True,Non-religious majority
Glenrothes and Mid Fife,Non-religious,0.6632919264573749,True,Non-religious majority
Gordon and Buchan,Non-religious,0.6229462794369351,True,Non-religious majority
Hamilton and Clyde Valley,Non-religious,0.4624547887685278,False,Non-religious plurality
Inverclyde and Renfrewshire West,Christian,0.5683451537542502,True,Christian majority
"Inverness, Skye and West Ross-shire",Non-religious,0.5601960242141039,True,Non-religious majority
Kilmarnock and Loudoun,Non-religious,0.5767106512892081,True,Non-religious majority
Livingston,Non-religious,0.569885330123023,True,Non-religious majority
Lothian East,Non-religious,0.6004062170187232,True,Non-religious majority
Mid Dunbartonshire,Non-religious,0.4527818086377988,False,Non-religious plurality
Midlothian,Non-religious,0.6285995614399144,True,Non-religious majority
"Moray West, Nairn and Strathspey",Non-religious,0.6034279335670298,True,Non-religious majority
"Motherwell, Wishaw and Carluke",Christian,0.4915960641058586,False,Christian plurality
Na h-Eileanan an Iar,Christian,0.6176521552556825,True,Christian majority
North Ayrshire and Arran,Non-religious,0.5109988508975103,True,Non-religious majority
North East Fife,Non-religious,0.5735320890099668,True,Non-religious majority
Orkney and Shetland,Non-religious,0.6198516916798766,True,Non-religious majority
Paisley and Renfrewshire North,Non-religious,0.47886003191381304,False,Non-religious plurality
Paisley and Renfrewshire South,Non-religious,0.49750727054341126,False,Non-religious plurality
Perth and Kinross-shire,Non-religious,0.55290229901736,True,Non-religious majority
Rutherglen,Christian,0.4642964161685361,False,Christian plurality
Stirling and Strathallan,Non-religious,0.5499261577600087,True,Non-religious majority
West Aberdeenshire and Kincardine,Non-religious,0.6128116350669223,True,Non-religious majority
West Dunbartonshire,Christian,0.48266301008886703,False,Christian plurality
Belfast East,Christian,0.6266901272499313,True,Christian majority
Belfast North,Christian,0.7537462438543954,True,Christian majority
Belfast South and Mid Down,Christian,0.6453242214239798,True,Christian majority
Belfast West,Christian,0.8570521720744361,True,Christian majority
East Antrim,Christian,0.7091398654072028,True,Christian majority
East Londonderry,Christian,0.8182559812037082,True,Christian majority
Fermanagh and South Tyrone,Christian,0.8766116242104834,True,Christian majority
Foyle,Christian,0.8754071106489912,True,Christian majority
Lagan Valley,Christian,0.7265096478205252,True,Christian majority
Mid Ulster,Christian,0.9026335731866696,True,Christian majority
Newry and Armagh,Christian,0.8794543711797743,True,Christian majority
North Antrim,Christian,0.8018442093321699,True,Christian majority
North Down,Christian,0.6235417646335718,True,Christian majority
South Antrim,Christian,0.7464090107342778,True,Christian majority
South Down,Christian,0.8701455443012683,True,Christian majority
Strangford,Christian,0.7134459062763753,True,Christian majority
Upper Bann,Christian,0.7954920753012855,True,Christian majority
West Tyrone,Christian,0.9110103103003989,True,Christian majority
