constituency_name,biggest,share,majority,category
Scarborough and Whitby,Christian,0.4753410386783224,False,Christian plurality
Scunthorpe,Christian,0.45583418818547494,False,Christian plurality
Sefton Central,Christian,0.6447829927201829,True,Christian majority
Selby,Christian,0.48163291901429256,False,Christian plurality
Sevenoaks,Christian,0.4682023125959271,False,Christian plurality
Sheffield Brightside and Hillsborough,Non-religious,0.41535791421264934,False,Non-religious plurality
Sheffield Central,Non-religious,0.5196154569458438,True,Non-religious majority
Sheffield Hallam,Non-religious,0.5031315454877426,True,Non-religious majority
Sheffield Heeley,Non-religious,0.5079227339863792,True,Non-religious majority
Sheffield South East,Non-religious,0.43787603328488844,False,Non-religious plurality
Sherwood Forest,Non-religious,0.5125816103962036,True,Non-religious majority
Shipley,Non-religious,0.4564971008273888,False,Non-religious plurality
Shrewsbury,Non-religious,0.46260697309548565,False,Non-religious plurality
Sittingbourne and Sheppey,Non-religious,0.5094991186027917,True,Non-religious majority
Skipton and Ripon,Christian,0.51139377847058,True,Christian majority
Sleaford and North Hykeham,Christian,0.4777830722611749,False,Christian plurality
Slough,Muslim,0.328012183629097,False,Muslim plurality
Smethwick,Christian,0.31290673036018835,False,Christian plurality
Solihull West and Shirley,Christian,0.45121902844410655,False,Christian plurality
South Basildon and East Thurrock,Non-religious,0.4646260860808345,False,Non-religious plurality
South Cambridgeshire,Non-religious,0.45523796754467144,False,Non-religious plurality
South Cotswolds,Christian,0.49041432044265615,False,Christian plurality
South Derbyshire,Non-religious,0.4819510715860851,False,Non-religious plurality
South Devon,Non-religious,0.4887786673857357,False,Non-religious plurality
South Dorset,Non-religious,0.484015998147172,False,Non-religious plurality
South East Cornwall,Non-religious,0.48929709000001853,False,Non-religious plurality
South Holland and The Deepings,Christian,0.5307916309736134,True,Christian majority
South Leicestershire,Non-religious,0.4903847225968596,False,Non-religious plurality
South Norfolk,Non-religious,0.5075847610330064,True,Non-religious majority
South Northamptonshire,Christian,0.4630536690536905,False,Christian plurality
South Ribble,Christian,0.5761560569800446,True,Christian majority
South Shields,Christian,0.45450614142314116,False,Christian plurality
South Shropshire,Christian,0.5438522223385616,True,Christian majority
South Suffolk,Non-religious,0.4781559508021487,False,Non-religious plurality
South West Devon,Non-religious,0.48448712268172256,False,Non-religious plurality
South West Hertfordshire,Christian,0.4368464012199475,False,Christian plurality
South West Norfolk,Non-religious,0.47093562989365245,False,Non-religious plurality
South West Wiltshire,Non-religious,0.4817645475092056,False,Non-religious plurality
Southampton Itchen,Non-religious,0.5017503557412298,True,Non-religious majority
Southampton Test,Non-religious,0.44686624687346205,False,Non-religious plurality
Southend East and Rochford,Non-religious,0.5049317020848735,True,Non-religious majority
Southend West and Leigh,Non-religious,0.49485650699863964,False,Non-religious plurality
Southgate and Wood Green,Christian,0.4228644096950746,False,Christian plurality
Southport,Christian,0.5437324350081336,True,Christian majority
Spelthorne,Christian,0.4656154056382058,False,Christian plurality
Spen Valley,Non-religious,0.43439740896453455,False,Non-religious plurality
St Albans,Non-religious,0.4161482249367905,False,Non-religious plurality
St Austell and Newquay,Non-religious,0.5323832086606977,True,Non-religious majority
St Helens North,Christian,0.564757348210966,True,Christian majority
St Helens South and Whiston,Christian,0.5699982500519593,True,Christian majority
St Ives,Non-religious,0.5092021603476172,True,Non-religious majority
St Neots and Mid Cambridgeshire,Non-religious,0.5086907608580774,True,Non-religious majority
Stafford,Christian,0.4771238923019877,False,Christian plurality
Staffordshire Moorlands,Christian,0.5384858766296778,True,Christian majority
Stalybridge and Hyde,Non-religious,0.4610214388619823,False,Non-religious plurality
Stevenage,Non-religious,0.4838172424472973,False,Non-religious plurality
Stockport,Non-religious,0.48390986229733207,False,Non-religious plurality
Stockton North,Non-religious,0.4721239537948558,False,Non-religious plurality
Stockton West,Christian,0.5037498335269265,True,Christian majority
Stoke-on-Trent Central,Non-religious,0.42804994324235407,False,Non-religious plurality
Stoke-on-Trent North,Non-religious,0.426271496038429,False,Non-religious plurality
Stoke-on-Trent South,Christian,0.477338354579973,False,Christian plurality
"Stone, Great Wyrley and Penkridge",Christian,0.5298752633413603,True,Christian majority
Stourbridge,Christian,0.4292682430034038,False,Christian plurality
Stratford and Bow,Muslim,0.3297175471779049,False,Muslim plurality
Stratford-on-Avon,Christian,0.520964459967245,True,Christian majority
Streatham and Croydon North,Christian,0.4368812651891096,False,Christian plurality
Stretford and Urmston,Christian,0.41451813209310717,False,Christian plurality
Stroud,Non-religious,0.5025168446742792,True,Non-religious majority
Suffolk Coastal,Non-religious,0.4783107426370324,False,Non-religious plurality
Sunderland Central,Christian,0.47283443170373274,False,Christian plurality
Surrey Heath,Christian,0.45502759964160383,False,Christian plurality
Sussex Weald,Non-religious,0.47783790537928506,False,Non-religious plurality
Sutton Coldfield,Christian,0.48287280276064454,False,Christian plurality
Sutton and Cheam,Christian,0.4153311626572865,False,Christian plurality
Swansea West,Non-religious,0.5202035293179387,True,Non-religious majority
Swindon North,Non-religious,0.473752018210674,False,Non-religious plurality
Swindon South,Christian,0.4303504017690432,False,Christian plurality
Tamworth,Non-religious,0.47136436604063603,False,Non-religious plurality
Tatton,Christian,0.5012901793394979,True,Christian majority
Taunton and Wellington,Non-religious,0.4776195347477211,False,Non-religious plurality
Telford,Non-religious,0.4953912811921002,False,Non-religious plurality
Tewkesbury,Christian,0.4566118750001184,False,Christian plurality
The Wrekin,Christian,0.47339091307508824,False,Christian plurality
Thirsk and Malton,Christian,0.5339825030360625,True,Christian majority
Thornbury and Yate,Non-religious,0.5003396095288686,True,Non-religious majority
Thurrock,Christian,0.47991166436825944,False,Christian plurality
Tipton and Wednesbury,Christian,0.4015538835251547,False,Christian plurality
Tiverton and Minehead,Non-religious,0.4719427730121439,False,Non-religious plurality
Tonbridge,Non-religious,0.4644504902808839,False,Non-religious plurality
Tooting,Non-religious,0.39937813598489214,False,Non-religious plurality
Torbay,Non-religious,0.48512582430532963,False,Non-religious plurality
Torfaen,Non-religious,0.5557643075836327,True,Non-religious majority
Torridge and Tavistock,Non-religious,0.4769551073644416,False,Non-religious plurality
Tottenham,Christian,0.38746160325721907,False,Christian plurality
Truro and Falmouth,Non-religious,0.528409477279197,True,Non-religious majority
Tunbridge Wells,Non-religious,0.45492087562138245,False,Non-religious plurality
Twickenham,Non-religious,0.43360938188573395,False,Non-religious plurality
Tynemouth,Non-religious,0.5164377226610264,True,Non-religious majority
Uxbridge and South Ruislip,Christian,0.3969173663415637,False,Christian plurality
Vale of Glamorgan,Non-religious,0.5394952155252737,True,Non-religious majority
Vauxhall and Camberwell Green,Christian,0.4249218005743634,False,Christian plurality
Wakefield and Rothwell,Non-religious,0.4395944200148902,False,Non-religious plurality
Wallasey,Christian,0.46710926560626315,False,Christian plurality
Walsall and Bloxwich,Christian,0.3379463530216012,False,Christian plurality
Walthamstow,Non-religious,0.33270066654905217,False,Non-religious plurality
Warrington North,Christian,0.5174088772770099,True,Christian majority
Warrington South,Christian,0.5173923081772163,True,Christian majority
Warwick and Leamington,Non-religious,0.451163220206139,False,Non-religious plurality
Washington and Gateshead South,Non-religious,0.4815760973745423,False,Non-religious plurality
Watford,Christian,0.41130179123290445,False,Christian plurality
Waveney Valley,Non-religious,0.4691822269429787,False,Non-religious plurality
Weald of Kent,Christian,0.4891971702533592,False,Christian plurality
Wellingborough and Rushden,Non-religious,0.46876139985363025,False,Non-religious plurality
Wells and Mendip Hills,Non-religious,0.4659527020482795,False,Non-religious plurality
Welwyn Hatfield,Christian,0.4296865464820192,False,Christian plurality
West Bromwich,Christian,0.3525070203096517,False,Christian plurality
West Dorset,Christian,0.4824205624744124,False,Christian plurality
West Ham and Beckton,Christian,0.42369895010078057,False,Christian plurality
West Lancashire,Christian,0.5529026311489106,True,Christian majority
West Suffolk,Non-religious,0.47471191817690883,False,Non-religious plurality
West Worcestershire,Christian,0.49906948194291795,False,Christian plurality
Westmorland and Lonsdale,Christian,0.5079852042871538,True,Christian majority
Weston-super-Mare,Non-religious,0.5173694383128512,True,Non-religious majority
Wetherby and Easingwold,Christian,0.5408742031756132,True,Christian majority
Whitehaven and Workington,Christian,0.5845106015867753,True,Christian majority
Widnes and Halewood,Christian,0.5945124243870588,True,Christian majority
Wigan,Christian,0.5845981056299542,True,Christian majority
Wimbledon,Christian,0.42973739506063674,False,Christian plurality
Winchester,Non-religious,0.46699668505046477,False,Non-religious plurality
Windsor,Christian,0.4402030328433042,False,Christian plurality
Wirral West,Christian,0.5588985567685647,True,Christian majority
Witham,Non-religious,0.48335101108005113,False,Non-religious plurality
Witney,Non-religious,0.4631712556304847,False,Non-religious plurality
Woking,Christian,0.4349151954515437,False,Christian plurality
Wokingham,Non-religious,0.43205558912087355,False,Non-religious plurality
Wolverhampton North East,Christian,0.44410687651774033,False,Christian plurality
Wolverhampton South East,Christian,0.37748300365626936,False,Christian plurality
Wolverhampton West,Christian,0.38009557867586347,False,Christian plurality
Worcester,Non-religious,0.44225972254145957,False,Non-religious plurality
Worsley and Eccles,Christian,0.4889094983859103,False,Christian plurality
Worthing West,Non-religious,0.4857475841041855,False,Non-religious plurality
Wrexham,Christian,0.46068317139385506,False,Christian plurality
Wycombe,Christian,0.3616760642985706,False,Christian plurality
Wyre Forest,Christian,0.48126523279948796,False,Christian plurality
Wythenshawe and Sale East,Christian,0.4343212834568786,False,Christian plurality
Yeovil,Christian,0.47343554010467537,False,Christian plurality
Ynys Môn,Christian,0.46782400296969634,False,Christian plurality
York Central,Non-religious,0.5602435134267445,True,Non-religious majority
York Outer,Christian,0.46429101743467055,False,Christian plurality
Aberdeen North,Non-religious,0.6138207640072523,True,Non-religious majority
Aberdeen South,Non-religious,0.5930970709852006,True,Non-religious majority
Aberdeenshire North and Moray East,Non-religious,0.6120157667786302,True,Non-religious majority
Airdrie and Shotts,Christian,0.5183414763310618,True,Christian majority
Alloa and Grangemouth,Non-religious,0.6109801403097672,True,Non-religious majority
Angus and Perthshire Glens,Non-religious,0.582544514449489,True,Non-religious majority
Arbroath and Broughty Ferry,Non-religious,0.6103345406620275,True,Non-religious majority
"Argyll, Bute and South Lochaber",Non-religious,0.5256891432105633,True,Non-religious majority
"Ayr, Carrick and Cumnock",Non-religious,0.5590197977316032,True,Non-religious majority
Bathgate and Linlithgow,Non-religious,0.5731545871351238,True,Non-religious majority
"Berwickshire, Roxburgh and Selkirk",Non-religious,0.5889711017313409,True,Non-religious majority
"Caithness, Sutherland and Easter Ross",Non-religious,0.5887444561514519,True,Non-religious majority
Central Ayrshire,Non-religious,0.5504368694385074,True,Non-religious majority
Coatbridge and Bellshill,Christian,0.5404258851489279,True,Christian majority
Cowdenbeath and Kirkcaldy,Non-religious,0.6477384539441678,True,Non-religious majority
Cumbernauld and Kirkintilloch,Non-religious,0.4871246382935925,False,Non-religious plurality
Dumfries and Galloway,Non-religious,0.5672188364913743,True,Non-religious majority
"Dumfriesshire, Clydesdale and Tweeddale",Non-religious,0.5691305762114766,True,Non-religious majority
Dundee Central,Non-religious,0.5686884674769022,True,Non-religious majority
Dunfermline and Dollar,Non-religious,0.6466936265267269,True,Non-religious majority
East Kilbride and Strathaven,Non-religious,0.5251019066779381,True,Non-religious majority
East Renfrewshire,Christian,0.4207801223514073,False,Christian plurality
Edinburgh East and Musselburgh,Non-religious,0.6041770262543673,True,Non-religious majority
Edinburgh North and Leith,Non-religious,0.6121668353114399,True,Non-religious majority
Edinburgh South,Non-religious,0.5855165137140045,True,Non-religious majority
Edinburgh South West,Non-religious,0.5801855711325238,True,Non-religious majority
Edinburgh West,Non-religious,0.5622784216615208,True,Non-religious majority
Falkirk,Non-religious,0.5758848283886338,True,Non-religious majority
Glasgow East,Non-religious,0.410359866762331,False,Non-religious plurality
Glasgow North,Non-religious,0.514277670920139,True,Non-religious majority
Glasgow North East,Non-religious,0.4316941390268715,False,Non-religious plurality
Glasgow South,Non-religious,0.478357190517043,False,Non-religious plurality
Glasgow South West,Non-religious,0.41077557397553055,False,Non-religious plurality
Glasgow West,Non-religious,0.522034736997054,True,Non-religious majority
Glenrothes and Mid Fife,Non-religious,0.6768066457815348,True,Non-religious majority
Gordon and Buchan,Non-religious,0.6382797942783831,True,Non-religious majority
Hamilton and Clyde Valley,Non-religious,0.4780712180136426,False,Non-religious plurality
Inverclyde and Renfrewshire West,Christian,0.553240907454395,True,Christian majority
"Inverness, Skye and West Ross-shire",Non-religious,0.5767838622639875,True,Non-religious majority
Kilmarnock and Loudoun,Non-religious,0.5935811313994329,True,Non-religious majority
Livingston,Non-religious,0.5838503407641874,True,Non-religious majority
Lothian East,Non-religious,0.6163440092924908,True,Non-religious majority
Mid Dunbartonshire,Non-religious,0.4680008375411676,False,Non-religious plurality
Midlothian,Non-religious,0.6431169302952712,True,Non-religious majority
"Moray West, Nairn and Strathspey",Non-religious,0.6197418667487615,True,Non-religious majority
"Motherwell, Wishaw and Carluke",Christian,0.47557313435879117,False,Christian plurality
Na h-Eileanan an Iar,Christian,0.604190717225253,True,Christian majority
North Ayrshire and Arran,Non-religious,0.5277037833512547,True,Non-religious majority
North East Fife,Non-religious,0.5886208518065672,True,Non-religious majority
Orkney and Shetland,Non-religious,0.6358754182363185,True,Non-religious majority
Paisley and Renfrewshire North,Non-religious,0.49332877233184486,False,Non-religious plurality
Paisley and Renfrewshire South,Non-religious,0.5127354489211523,True,Non-religious majority
Perth and Kinross-shire,Non-religious,0.5680821965226165,True,Non-religious majority
Rutherglen,Non-religious,0.45208229164719876,False,Non-religious plurality
Stirling and Strathallan,Non-religious,0.5650167038805143,True,Non-religious majority
West Aberdeenshire and Kincardine,Non-religious,0.6281857829476477,True,Non-religious majority
West Dunbartonshire,Christian,0.4670394979552654,False,Christian plurality
Belfast East,Christian,0.6160619700194827,True,Christian majority
Belfast North,Christian,0.7465349361960638,True,Christian majority
Belfast South and Mid Down,Christian,0.6356431436499798,True,Christian majority
Belfast West,Christian,0.852799643104089,True,Christian majority
East Antrim,Christian,0.6993860236215625,True,Christian majority
East Londonderry,Christian,0.8121200084907161,True,Christian majority
Fermanagh and South Tyrone,Christian,0.872190320493476,True,Christian majority
Foyle,Christian,0.8714276036725139,True,Christian majority
Lagan Valley,Christian,0.7173889218671009,True,Christian majority
Mid Ulster,Christian,0.8992599290562022,True,Christian majority
Newry and Armagh,Christian,0.8750216701310201,True,Christian majority
North Antrim,Christian,0.7952498187999683,True,Christian majority
North Down,Christian,0.6126949306055859,True,Christian majority
South Antrim,Christian,0.7384269795351113,True,Christian majority
South Down,Christian,0.8653364121874393,True,Christian majority
Strangford,Christian,0.7047000800649358,True,Christian majority
Upper Bann,Christian,0.7876895132155352,True,Christian majority
West Tyrone,Christian,0.9081160499221089,True,Christian majority
